7	3539	208968	10639567	251364	322439	20180710	20180812	091200		AA			12
7	3540	205234	10564529	237023	318471	20180710	20180812	091300		ZZ			12
7	3541	205241	10564675	237169	318478	20180710	20180812	091400	1816	ZZ			12
7	3542	205260	10564701	237195	318497	20180710	20180812	091500	644	ZZ			12
7	3543	631901	11783897	608471	774161	20180710	20180812	091600	227	ZZ			12
7	3544	205020	10600160	245832	318254	20180710	20180812	091700	98	ZZ			12
7	3545	205036	10600143	245815	318270	20180710	20180812	091800	482	ZZ			12
7	3546	205042	10600164	245836	318276	20180710	20180812	091900		ZZ			12
7	3547	267983	10608938	11001072	385040	20180710	20180812	092000	5767	ZZ			12
7	3548	206682	10564518	237012	319944	20180710	20180812	092100	411	ZZ			12
7	3549	206681	10564521	237015	319943	20180710	20180812	092200	1388	ZZ			12
7	3550	674613	11783899	608473	820320	20180710	20180812	092300	63	ZZ			12
7	3551	213727	10603503	249129	327460	20180710	20180812	092400	1809	ZZ			12
7	3552	206222	10600467	246139	319461	20180710	20180812	092500	612	ZZ			12
7	3553	205831	10600471	246143	319070	20180710	20180812	092600	185	ZZ			12
7	3554	205842	10600470	246142	319081	20180710	20180812	092700	801	ZZ			12
7	3555	205784	10603336	248962	319023	20180710	20180812	092800	924	ZZ			12
7	3556	210282	10620132	258406	323882	20180710	20180812	092900		ZZ			12
7	3557	205899	10564689	237183	319137	20180710	20180812	093000	384	ZZ			12
